img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000090.jpg,1341.1305020800846,987.8442218230534,1412.1062617111347,1091.1184607161613,1388.4036129747096,1049.7405699703913,1307.4838482536254,1172.5624791527289,1289.88157157561,1115.069459291838,1267.7772538209158,1073.992638470089,1248.2644611670753,1019.0623683391948,1381.5431017714586,1289.2428639477903,1364.7050275897968,1258.0482764315407,1196.0840384424043,1352.1642966844624,1200.963818273324,1315.970342294282,1390.0209290366074,1363.0281383718998,1370.375585791572,1333.7633260175694,1402.142733714108,1038.2194063817435,1389.2102360530116,1279.9584956629017
000091.jpg,1339.9421501737618,988.014752189345,1413.9423726007665,1088.1528918940458,1389.7741223871435,1050.5206578061056,1299.0937492310875,1164.6150893945476,1284.7938918984953,1114.6398942075507,1266.1208148374224,1062.5517903363411,1251.5184323579178,1013.4433217609356,1373.5761604539005,1286.0072799653985,1356.4013226487198,1253.120257933906,1195.8423737728597,1351.0949142754862,1200.5315358987036,1317.2915170651274,1389.3108795689586,1363.193665431296,1376.0585659749338,1335.2547530446002,1403.1875885603772,1038.6075273522058,1389.9296874032916,1279.1325107900493
000092.jpg,1341.7272846269043,986.5325617567568,1413.406342132051,1089.2009463067336,1389.1801714401,1051.972679546124,1295.0538639864824,1157.6266610389314,1282.3319183594838,1112.4472596835637,1261.9755319417281,1054.2460030502102,1250.5620828517924,1013.1942017687853,1378.2208680556007,1285.752304551072,1361.8547972883252,1254.348976672379,1195.276651068828,1350.678514641735,1199.3573759095966,1316.78068933151,1392.285694207031,1358.8615257410245,1373.0884380712187,1334.0498779860002,1406.025302635309,1038.1153070916898,1389.9284570601367,1279.0980585347334
000093.jpg,1340.9142764448436,986.1982586430591,1413.1562520629204,1089.4995417173825,1391.9967086915422,1049.9277667514964,1292.8248419327733,1152.4243530607587,1282.6031023605924,1112.097075582866,1264.7541729557395,1042.3018922166416,1253.8136255227478,1010.7901842620047,1425.1266689117988,1313.4783164738903,1373.2085351048347,1270.3368404696278,1195.6834563501097,1352.275423907646,1199.8856488832487,1317.7378678401485,1391.1765429512127,1358.4505197258115,1373.9207933116054,1332.884561454483,1404.2371831846601,1037.322130760913,1385.2378610242456,1276.1699378404196
000094.jpg,1343.961693086627,985.8892689333748,1415.3441099201566,1089.0306817016854,1393.0199285666658,1050.2236681708223,1291.3485819829302,1148.0155166096033,1284.8938702827577,1113.5405592870413,1263.2902068020205,1038.0907390672885,1259.7771891699433,1019.7547158930322,1395.4868016772914,1303.643510083171,1363.2096721401347,1257.5032713008998,1196.4797502281344,1352.8089306548393,1199.135367775261,1317.8622957651432,1382.9990924335639,1363.1019684028308,1380.5232922781995,1334.2884638497085,1406.6074364968397,1037.5078011259889,1390.6663277979483,1278.9224931743947
000095.jpg,1344.2021620786188,983.6548439688521,1413.1452017101608,1089.1819433454084,1396.0963782674692,1049.2928107932514,1288.805383883785,1144.7964028020306,1282.4396896344388,1113.4471819454377,1263.2401573408342,1037.5927795338437,1266.0003353963468,1029.794522302442,1385.750887681105,1291.744372416742,1363.58662562694,1257.6660940218364,1194.8001973380922,1352.079760762092,1200.610926492338,1317.7891890535884,1381.9641243394233,1362.3289843379505,1381.7507755457812,1334.9031496666837,1406.674019041186,1035.933499947654,1390.6146566663483,1279.5663515697936
000096.jpg,1345.3126964316139,984.3618474628154,1416.393272887873,1088.71644336068,1392.7199401992461,1050.9742963897224,1290.4650116025516,1144.9679252090427,1286.0709001495864,1115.4239094323725,1269.69205039171,1037.0871801732785,1266.4490927694571,1028.7104621384296,1385.5000843383389,1293.1632144908765,1352.5943820215957,1253.896956194571,1195.7601764174078,1352.6535110304899,1200.4862266610508,1318.2451554844945,1385.8720118207975,1362.0580554554679,1380.8293249489898,1336.6060701572544,1407.4441053249682,1037.0446774899772,1390.5325624271456,1280.0358131474204
000097.jpg,1345.3354928627912,983.5642528708072,1416.4625201383076,1088.7443141627934,1393.4104769382536,1050.9644848859741,1291.9935767653267,1145.8827022728299,1286.3895802765942,1114.437173755508,1270.3137338673234,1035.480737695864,1268.8709238848298,1029.8008865740326,1421.4046823741241,1312.3007063014757,1385.5209686153091,1270.0267485150846,1195.385380271853,1351.6953818205156,1200.4400134307855,1317.0585987037528,1381.8307965252577,1361.8253528180376,1378.5253250851783,1334.9048228764234,1406.7747147735083,1036.8600718031237,1385.7062515758994,1276.3904579936318
000098.jpg,1343.8779724179437,983.9557880230902,1416.7688154229957,1087.706094488538,1393.1502372674295,1051.480184540278,1292.6166826532933,1145.9167461673371,1286.4879591421275,1112.918900999097,1274.7382063379619,1038.3187621526463,1271.49277150791,1029.5924525103883,1385.4141259791534,1291.8345555554802,1364.914446411248,1257.9430117505885,1195.0134279953288,1351.6184951570724,1198.709163254122,1317.2965355089232,1379.9787194066662,1361.9004259039498,1377.20276937997,1334.3086240196903,1406.0324671403607,1036.5279961799984,1389.9247959261259,1280.2167544230888
000099.jpg,1343.5514966219876,984.0402517516435,1418.1897668715014,1089.1701519677736,1399.0435421893824,1050.3493169631647,1291.3268467013436,1147.4487534205202,1285.8341905015343,1113.3407052672412,1276.1212944088345,1037.6312003570813,1273.9302279530993,1029.4227594874144,1422.929267577258,1312.376722579653,1366.42932424112,1259.1437692920906,1194.7858008266805,1352.793163550354,1201.514838154809,1317.705184303621,1386.0445000677444,1357.1388130577197,1386.1380757876905,1335.9193202145639,1407.2837343044205,1037.1852059524401,1391.7627434349872,1279.1760649010541
000100.jpg,1344.0728938341013,984.3333871810374,1417.358082612781,1089.368887944777,1397.1030317509462,1049.858726155139,1291.426563481842,1146.6403404224866,1285.1240177005216,1111.7979606791878,1279.646181219639,1037.9441987423986,1272.983622367657,1030.4444552361729,1423.5152196152533,1312.358400755768,1365.7346181933424,1258.2982567132483,1195.2657262134,1352.2943815524472,1199.3762570698345,1317.7687987440386,1384.4219705707792,1360.6825302979362,1376.354977493378,1334.3172737562447,1406.4660976628509,1035.659561727837,1391.3740056864071,1278.3446868756025
000101.jpg,1346.0175910120272,983.6658441966563,1417.5200151937609,1089.2970829290377,1396.9118371434367,1049.2689506849579,1291.8307771075813,1148.2694180851086,1282.3260273708045,1111.3634664701967,1274.8779048815616,1037.771015833577,1271.5014419526383,1031.0793799215178,1405.0115095993617,1311.7073397802942,1362.2892725534386,1263.1120031913795,1196.2521165109004,1352.883913887083,1198.669481207839,1318.134713585073,1379.9093867403783,1362.141839747567,1374.9868873634164,1334.8553973073454,1408.0890010812889,1035.9243205981222,1390.8576237902023,1281.6920612535505
000102.jpg,1343.131016396358,983.7735977205414,1417.764800294991,1088.5187513666936,1397.753301896162,1048.967848884805,1293.5198061820247,1148.9164125741313,1285.6662205974048,1113.909916307458,1279.1837670171305,1039.5663941884543,1272.2023837637835,1032.4424337388832,1423.3392683114525,1312.1190132677311,1383.793838938627,1268.930695528791,1195.624031523552,1353.3534678171723,1198.1292908423263,1318.3187292874368,1381.3165580879768,1358.5697367688883,1383.4453405214795,1336.496127249952,1408.0870433513858,1035.6136347604129,1389.6924762424514,1279.3157543873594
000103.jpg,1343.8622507398973,982.9043870772269,1419.6898769751024,1088.1445959346593,1397.201363762482,1049.1869652445657,1295.8515187117252,1152.8655254001064,1286.1840060775664,1114.8553362832097,1275.156435784877,1045.4337219931092,1268.4455524378534,1036.1242828112388,1420.1741908900224,1311.4188795605603,1363.5693962739015,1256.311626934527,1195.6928565645592,1352.5153006960184,1197.3665755025593,1318.2323470700223,1379.3626346685323,1364.0187140611565,1372.9464200231046,1334.4787390267493,1407.8185748973508,1036.279099422634,1384.8139816223213,1276.8648708236622
000104.jpg,1344.2690605555933,984.5993322355197,1417.9849742170502,1088.0766881306245,1393.211444876024,1050.3632805697732,1298.6936098436086,1159.2046862833863,1288.921280768176,1117.9263061017498,1267.0828595468765,1049.9599954523467,1265.057658427719,1042.2209573738767,1421.3474018805114,1309.8052503783197,1363.258050524906,1256.674981025693,1196.2512103244485,1353.9365991819377,1198.7570124884483,1317.8281901309174,1380.9614291707755,1360.3059439941708,1370.3038274029147,1332.592592363984,1408.0853297577535,1036.9959281308284,1386.6799822150158,1276.2990266768659
000105.jpg,1345.6742062504125,985.9643569519403,1418.8609107043283,1089.980539291942,1392.6758742575228,1050.0719590078822,1303.3276187210658,1168.153042228714,1293.646231249259,1124.4463364420271,1263.775683219185,1058.8882545076913,1258.7854752947305,1053.2240697246555,1388.250693942852,1295.2468608466363,1364.0139302805437,1257.1087174181557,1196.0349666639709,1352.6525393256147,1200.239510239726,1319.2433784742698,1383.04200071222,1359.5075884011699,1372.3805532951533,1333.6487169420616,1409.793670867374,1036.5083160305476,1392.8421419210508,1278.863739120137
000106.jpg,1345.7442362553668,987.3416666413916,1417.5948394651728,1091.8635662895447,1393.6057480020356,1049.7447199093597,1316.1173849329618,1176.1310570915573,1295.2623653411963,1126.2769279293896,1258.8132130983868,1077.0438280564254,1254.2148303796298,1070.392563214547,1376.4822186602655,1290.1036313131374,1365.1147012948156,1256.1474052587894,1195.4140038224436,1353.062452016145,1198.9061515690091,1317.8697629826356,1386.8981601354424,1359.532239417976,1378.5049739791411,1337.2230929681764,1409.876971304308,1038.0296517624004,1390.2536090856631,1279.5186749353118
000107.jpg,1345.0250684623054,988.3631787214065,1417.585723040599,1092.4639676820009,1394.2441469331634,1051.2205658176606,1324.0441691123635,1184.2479776250902,1308.503207641668,1133.1396954160355,1246.1683506696481,1100.5567188547689,1248.7056064202025,1087.0012978394004,1384.0728726011575,1298.876413804796,1361.6854526059585,1261.3996596512725,1196.1693072161625,1353.4948640522737,1198.7798313965607,1317.5622364541798,1389.6218251012142,1361.788943510516,1376.6667786591902,1336.6448409456832,1407.7734685694684,1038.15782023653,1384.0013358426013,1277.5094495628807
000108.jpg,1345.8540946804817,987.2071263236954,1419.6890603263776,1094.6957387278137,1393.5963452047395,1050.9019088685584,1330.286763180693,1194.4155450354322,1316.9595103845336,1142.166172165742,1242.7013968583929,1123.4655330418793,1243.221553245608,1110.0475360019732,1388.636815091544,1302.5584620199963,1364.3916893341077,1257.4460892406705,1194.676785749568,1351.684137885531,1199.9769194209434,1317.9839635024107,1384.5429093270363,1363.1892196219633,1373.0314734087817,1331.9674340830557,1408.9246066618534,1038.0968873592008,1390.6647359223637,1280.3494565720448
000109.jpg,1345.8696225446824,988.2633600660927,1421.202801000589,1094.2214840945107,1395.5295296414993,1054.0564071833164,1342.200010775539,1198.607341938668,1326.4704119327882,1146.4384905064571,1236.3156650961257,1154.9999773636353,1238.6062306136114,1139.7491593310103,1380.7928723633252,1304.980729402142,1373.3545325750306,1269.8272026871662,1196.4013447778811,1351.8740793740094,1199.4152021053337,1316.6551051356123,1384.573112279339,1362.8258467677174,1371.5349841972777,1329.2032432791714,1410.7947405704053,1039.0892055362385,1389.2187042936514,1279.9128971039363
000110.jpg,1346.326883396311,989.6357186990823,1421.7084846131388,1097.6798042797534,1395.229602994329,1052.5082495351437,1345.9747374453207,1204.4526973721415,1331.983444084673,1150.3213156953248,1235.7969620048923,1184.9554874930375,1239.2486677817599,1159.9340085152123,1380.5290321326918,1303.9731338741003,1361.2755082481133,1255.974147341396,1196.378651509006,1351.8474153735676,1198.9927302597,1317.144085283438,1384.9501674825099,1364.7372187068327,1373.3504304453277,1332.7394723185735,1408.9448300135807,1038.4427299056758,1391.2719282977828,1280.023105277742
000111.jpg,1346.6538537875133,990.511237013958,1419.6585920247717,1097.7651684508335,1395.4869977481942,1053.0399429653687,1351.600970765209,1207.5837806524678,1335.1958773203849,1156.28252723496,1238.212024870052,1209.1389403560893,1239.9260206155852,1186.4497547142157,1380.3383387504055,1298.18228124411,1368.8756588154433,1254.5523484914554,1195.4473152492917,1351.5212152311037,1199.287938101535,1315.0325426369973,1387.8955730133193,1364.7123920373585,1377.7911456305178,1335.0647361332692,1409.633280060498,1038.8230257753532,1395.7488146864757,1281.299182134286
000112.jpg,1346.3287449460856,990.3742383967083,1421.5942379371681,1097.4093982035176,1394.76642444662,1053.2072412524378,1356.3698566711053,1211.775976532357,1341.0986599398393,1158.33157082362,1245.4134068954518,1225.2766293524774,1243.1407022762387,1201.359632085493,1393.7004400106327,1300.7981358561062,1388.9700105899685,1265.7239448405999,1197.0305179044424,1351.935166860839,1200.8999601547166,1316.7501258360521,1393.487879775476,1363.2039167825717,1380.827069000651,1336.1443475276692,1407.8220875785112,1039.1787439996615,1397.3163247579994,1283.4887373028328
000113.jpg,1343.3705373718274,989.7186983336329,1420.0648944003972,1098.2121374730011,1395.7875161607342,1054.2332448574339,1359.7103416391392,1216.8138437474438,1344.7771700780368,1162.7516836718112,1255.0569916586262,1246.2976009112144,1257.4318885463717,1221.491180820235,1385.275817712208,1295.6452596029492,1370.2582572710535,1256.03771444314,1196.1229193758215,1350.1322559605137,1200.5874922804624,1316.9073141701278,1392.9168722510808,1362.6280313778072,1387.8208709587605,1336.0369255396972,1407.0884001532836,1038.8764969122374,1396.223862801737,1281.3775007041074
000114.jpg,1343.0352722618816,988.9803929207707,1418.2026807272339,1097.0306250940423,1397.1029836349487,1052.62508827067,1365.3359037787206,1219.6473431787942,1350.4162548057502,1165.489848315076,1264.8155358760102,1259.0512849979978,1264.0768883826615,1229.5796102580343,1384.5475912653424,1296.7458443866772,1380.836150313092,1270.4743063757787,1197.056573880112,1350.5714490593757,1199.0802874602466,1318.3109186824288,1385.540461931936,1363.4379995980105,1382.236021639177,1335.8641949961261,1406.2336225017934,1038.339461053387,1396.5229566244864,1283.5142185611546
000115.jpg,1341.7587371380887,989.6096128525232,1418.1387278005664,1097.3622940197924,1395.3694645331254,1053.9707482558247,1365.346958314802,1222.4050963048714,1352.6975768957875,1168.2468043054557,1269.5510504652684,1272.0560660941462,1273.725147227753,1235.4521832251946,1384.6174296693748,1297.8434867805697,1381.600908511699,1269.3898203878903,1197.840301099365,1352.599250493883,1197.8633485558198,1316.9691374214788,1386.5649728125218,1363.1733264917439,1383.9779225690932,1335.9423627837414,1406.9163606706975,1037.8660307939283,1396.6394122633835,1282.9498878097575
000116.jpg,1340.1705195171523,989.9145372622269,1418.0730508941097,1097.2334424228447,1395.861797318919,1055.0663030008236,1368.4797862329979,1223.3606654515713,1355.2722700962036,1166.6249077776163,1275.887612030842,1278.073049088657,1278.3806064452012,1243.0047826088994,1391.8028653297972,1308.0417410185803,1381.6660757209386,1270.9951072249776,1195.777349251254,1353.0923054079692,1199.3781339944,1317.3100480522155,1394.1490201992112,1361.249313958655,1392.2040522104344,1340.8753835892308,1403.7888464870352,1038.3747732847928,1394.184453688796,1284.4665580311112
000117.jpg,1337.3827261786303,989.0949739838726,1417.2586922441687,1098.8295059416794,1392.4490981850217,1054.671164908848,1371.743492889853,1225.2369154372957,1361.5770408027772,1170.1820148603933,1284.18917564429,1284.3940754154034,1289.1242603112853,1244.1844087334346,1390.3274247995291,1309.0392020420172,1381.6863630989262,1269.2068148809064,1196.8082742188803,1352.1197246108661,1198.7927362783873,1316.541380597682,1384.1929387178493,1361.7318936175163,1376.8172845428078,1334.9775801894866,1404.1666200103318,1038.2201195079933,1395.7130145537076,1283.668806883735
000118.jpg,1336.0416299795922,990.9122656818209,1416.6659573083787,1098.3163207213809,1392.4600772218205,1054.5522356988909,1373.1378168246947,1225.0581153840515,1363.6301570280564,1171.1868677478988,1288.9488528713441,1286.6509483262716,1292.3180183614932,1245.0150189206497,1386.7631019328517,1301.2140160392573,1380.7213665583117,1269.1304836056868,1197.5961984591236,1352.9876186851466,1198.69834539757,1317.547115147373,1394.871151235935,1362.565105101414,1385.5661231651907,1338.0837511505536,1403.134919038121,1038.852005477836,1394.6513748809741,1282.961416061053
000119.jpg,1334.678109741415,992.2658661008343,1415.5739586190869,1098.0969850879915,1392.499422547926,1054.6766636508319,1376.2267375670358,1226.136720531989,1365.0257468291122,1170.5234408329889,1289.8371252423544,1287.5756714314139,1293.7453375582118,1243.6798166637632,1393.4158466015026,1308.0500531987427,1380.9739185592525,1269.8191927151486,1196.9520528572325,1351.9769392940495,1198.3654464324181,1317.084301550688,1393.6093290713816,1363.4131585278967,1383.6929224318326,1334.6284282539225,1402.5906340392298,1038.6098596166844,1395.4741269521191,1282.4529398725513
000120.jpg,1332.9633115102058,993.8219393951647,1413.8561602755526,1097.6090339722978,1391.6362696877356,1055.058098863981,1376.7722229093133,1228.0352580746655,1366.7753628270516,1171.776311070348,1291.5294774881297,1287.9344033985576,1295.556228612643,1244.156969137749,1394.509138175378,1306.7141766400855,1381.9650820373029,1270.337142029292,1196.800146140137,1352.1558322751066,1199.2740398661986,1318.0782434912878,1394.7867878652196,1364.0877126917883,1378.1676123535597,1334.5517995333553,1400.1046998410116,1037.593037984018,1395.7530914866893,1282.864969765683
000121.jpg,1330.0095376233,994.6252428071593,1412.4124753257136,1097.0433066610776,1389.4424842080707,1055.3794429170277,1375.6372045559715,1226.8106887020374,1366.8219359024724,1172.4007503400912,1290.1611613601744,1288.0757796817763,1293.624937324002,1243.9404358798213,1383.3140440789343,1298.7379193018228,1379.2936614612017,1271.033565025311,1196.37863456426,1350.9818326904146,1198.229517806459,1316.4633410811325,1397.5665543324458,1365.1899497509075,1383.668582404394,1338.1558074047712,1398.858712005189,1037.468996532375,1395.1464926414176,1283.0200442186285
000122.jpg,1328.3342283317852,994.9195713434653,1411.4645095274918,1098.41523912194,1388.7580759825253,1055.7138383387232,1374.586914828796,1227.065856745332,1367.516868353306,1173.3507772484354,1291.358833170336,1287.5836871035713,1295.1351216890068,1245.7065742952855,1383.0160976268528,1297.9212257652555,1382.009958095319,1270.8822854503294,1194.5415971456841,1351.4537708362961,1198.8483179995167,1315.8544230084694,1374.1459243270479,1369.7085643943863,1377.1702232061982,1334.8341822498512,1396.9777029898048,1038.1447731887188,1396.4830802297838,1283.6891258229427
000123.jpg,1325.5845708853594,996.1064502609539,1408.8086447915832,1098.9375055849887,1388.3051246410425,1055.5085353488437,1374.4154788392025,1227.4010756738576,1366.1035531927141,1175.0210307630714,1290.980559777657,1287.404775269602,1293.8700017226358,1245.9954402301412,1382.5306055622257,1298.7262550648604,1382.1481443945524,1271.642333988287,1196.3060052097974,1352.5628801641824,1198.9336016376205,1316.9767744525293,1397.422430857202,1363.074311129209,1377.944660673262,1335.6206569334327,1395.4681579783467,1039.2011449134127,1396.8214582500266,1283.8143607856646
000124.jpg,1323.4967205422333,996.0592619742334,1407.4443084037027,1100.409538849145,1385.076424917653,1056.4650665109068,1371.4955517981791,1229.536979330788,1365.534905935394,1174.2259998193226,1288.6783141698004,1287.9673431276583,1294.0864186940667,1245.5647602625604,1383.2780762310435,1296.3172458875952,1381.2170818597124,1270.2865957384552,1195.5548255141146,1352.0568090420554,1200.0488925116072,1316.895148431841,1393.572015572265,1363.8226136562096,1380.4394839940305,1335.0977699413602,1393.0744427958077,1039.2725049730323,1397.2198159786997,1283.6005191760812
000125.jpg,1318.3902492935206,998.4392401661838,1402.694586575271,1099.9604360013698,1383.0212152650329,1056.2016931779253,1371.0390868810805,1227.3922060494997,1364.8270710141926,1174.5295710876983,1288.5836858326934,1288.8628740746224,1294.4597874788806,1245.849686889606,1394.9939062127708,1308.0243181021035,1382.2463112706102,1270.626500910954,1196.219109460281,1350.8364416439156,1198.2886869391325,1316.6595974025297,1392.4128747583727,1364.6819403964246,1381.0756266512574,1334.6732965046178,1387.8333491533492,1038.3954616945919,1397.891042703796,1283.9796312032677
000126.jpg,1314.610589872768,999.7688518203317,1399.9181830008226,1097.4664955907035,1379.4699176507386,1056.331246502046,1367.4321408090445,1228.1784731659443,1364.518239594867,1173.1851194423107,1285.052752163202,1288.5024995886608,1293.612194525672,1244.8644238681957,1386.7275545669347,1294.9869894331239,1382.3894183985524,1270.6552789925186,1195.5600662973873,1350.1647922399095,1198.6787947026355,1316.540544321014,1393.843648166532,1362.8756452652133,1379.4001254207128,1334.848487692818,1384.0466863128997,1039.71522245232,1397.2841907950226,1282.2300052878127
000127.jpg,1306.7992268086598,1000.6169068057342,1395.4939050753949,1097.6860300410765,1375.0471990095184,1057.9544524411913,1365.1976959828041,1228.1270090445043,1363.5546051192614,1172.6328813156465,1281.2279055747304,1288.9883668872137,1292.7978417829183,1245.654662845316,1387.4435934993664,1301.4671788544174,1381.600337360663,1270.6076955315632,1196.9162397121831,1349.9895790741957,1199.6814048018753,1317.3910274496343,1390.23633628754,1365.2794392716994,1381.1244056924086,1334.1111695203083,1377.5958167860733,1039.348834347309,1398.1717940099265,1284.4377782825231
000128.jpg,1302.10090803726,1002.3260350908342,1388.7415821274678,1098.4359838433977,1373.7645869409919,1056.2760911339026,1358.7622206028166,1229.368631662516,1362.6314387423404,1172.3267229639869,1279.3845988834028,1288.496958233117,1292.0611848079952,1245.3177993869956,1391.2517602687449,1306.8762882155036,1380.1045948192861,1271.1329664100417,1195.3678336491382,1350.6045899741264,1198.5243057355335,1317.764081189798,1390.3970897856477,1365.8247340085725,1388.0284334583773,1339.8746800017468,1371.909271238047,1039.4536438557013,1396.4051659361496,1284.5722464915343
000129.jpg,1292.4218248465604,1002.9232915751037,1381.1033977047791,1099.831401659664,1367.3133574391175,1055.9742738824264,1355.4806478321232,1227.1416776395138,1360.549201267764,1172.8383087117484,1275.284567104229,1291.4456827517251,1293.0453904574504,1244.6383211711557,1373.292211783018,1290.8498993758408,1380.0332520678924,1269.632683149865,1194.706330060627,1351.467099810998,1198.0853377400767,1316.9404555339859,1397.3298015582047,1364.3383516988151,1383.7565534098367,1336.603300143789,1365.9155762221433,1040.7275433435657,1397.1017086908305,1283.9812234748424
000130.jpg,1286.7713968085957,1006.7759180225413,1373.6575645800185,1098.3873361471128,1362.927012664829,1055.2176690984193,1350.9247962012264,1227.408711555953,1358.456192112306,1172.9717893665497,1269.669770729111,1291.5201326927959,1291.3887999503063,1246.255760297885,1392.8224635886384,1305.2698348037281,1376.992754337866,1269.6447087657407,1196.659638986392,1352.050347284241,1198.6121914977587,1317.5478646290603,1383.197308997665,1367.8754568605134,1362.5439857155413,1336.50934570877,1358.3546773224168,1042.300959061952,1396.077806875036,1282.5251602721225
000131.jpg,1278.630250478394,1007.742104924083,1370.2880976605484,1099.7171249930343,1357.6647655192896,1057.863902957206,1347.519667809731,1228.5620084196357,1354.4366776344639,1173.3654103638357,1264.9523649002058,1290.8124563069528,1281.0658532701057,1251.6003836986047,1392.2482849004155,1306.3421892036704,1381.2283016326464,1272.7867660270613,1193.5249451143952,1350.9996697300323,1197.8487516052385,1319.1816266230342,1394.0941105174825,1366.4379474132315,1378.30222105933,1335.5716134424736,1353.4990540280319,1042.2872006227497,1396.232376745601,1283.1203615775698
000132.jpg,1268.509828012277,1010.4352527083176,1362.4846678022582,1098.9392365580022,1348.5154908268821,1057.7806611172596,1340.2325383769787,1229.3336660975535,1349.7426151259629,1174.8649768818348,1257.7824033862576,1294.1309162479101,1279.2560058841498,1252.2061161952856,1390.9690994302587,1305.418177668928,1377.0543087803162,1271.777703912732,1196.3980185579735,1352.8738806651822,1198.5482535881201,1316.7651250077845,1393.2743369068091,1364.9487049287852,1379.1401417340317,1335.8654663093619,1344.5979300849458,1044.403273433795,1394.333616794769,1280.9367676962218
000133.jpg,1261.5188203142873,1014.3984876705356,1355.423047818061,1100.7802542349114,1342.5630140166418,1058.5524035152564,1329.0004290850738,1230.415866664124,1345.1346504693015,1175.9975586144324,1253.51339100559,1295.699740076414,1275.1227700637908,1253.6775487218454,1388.7812130942123,1306.788754230313,1377.4080896140883,1271.2428139866709,1196.0076781749387,1352.3942913889275,1198.845398731434,1317.3621454614627,1384.5489042460217,1364.3703947549534,1376.1555335593848,1334.5428599084405,1336.1153904459306,1043.6139055799392,1395.7790305145857,1283.1093722433707
000134.jpg,1248.9313471309215,1017.269520740919,1345.1328348043612,1101.6429943841586,1330.280797847989,1061.5990365333394,1320.2177177676276,1231.847262095399,1340.6069024286503,1176.1157244130616,1245.5405268978466,1296.6501364314763,1269.7093387897419,1254.0143980595317,1390.2626944162052,1306.6719804802729,1379.8880689753464,1274.4303653804207,1196.2526487657424,1354.4311447145267,1199.554184064678,1319.2051831912822,1374.0265114576991,1366.5185737501024,1381.1063786057507,1337.9961272303274,1327.0158741413911,1048.3343500739827,1393.0947504479648,1281.142824745906
000135.jpg,1240.1542475598644,1019.8010989764967,1333.8043041642532,1101.548202934375,1324.1592433561561,1059.4910485791916,1311.2402199047385,1233.8781279134732,1333.5214865190444,1177.9149891116963,1237.5070530117625,1298.5786617644862,1267.4191326820212,1250.27523582076,1391.278417751208,1306.1056071114047,1374.8243911960978,1270.300186020067,1196.9306401581598,1356.5717855759926,1199.9682663942187,1321.9990597160697,1371.321640736321,1367.5830633698833,1372.4922280470134,1334.7928326886056,1317.7885339880245,1047.5297993264433,1392.3033433108017,1281.6734933814118
000136.jpg,1227.9023661711576,1022.8942398049135,1325.5385427436509,1102.4389907955042,1314.9386177706494,1060.2357571307248,1300.3794291651998,1234.5819889350205,1331.2703869508953,1173.5548623315792,1227.1234604506003,1299.833419937168,1251.7466492164624,1256.2542982906468,1386.5147759619767,1306.6456782158202,1373.9856403288886,1270.715099637226,1194.8297165869703,1359.3519694062932,1200.7333170460834,1318.8880543438956,1374.6355698761688,1366.1777141791918,1378.7415174071843,1334.2669794221363,1308.0038601283693,1049.5693995403485,1391.0610600730288,1280.3159642674814
000137.jpg,1214.9062844237553,1027.9843516278665,1312.5896702402756,1103.2599259564215,1306.4104862477313,1061.0398132337446,1290.209865571909,1235.2717346318477,1322.6589672212403,1175.752974885104,1217.281309447301,1304.3116393294329,1244.1694564057516,1261.2595722882465,1386.7796207928247,1306.013251119884,1372.0760668878295,1272.3006858007516,1197.6194423573781,1354.195337686071,1199.582996619757,1320.8683495167777,1375.0751735490653,1365.6364543326586,1366.5654828240517,1332.6881525089088,1297.0740670642542,1051.271903094718,1389.5647279699685,1280.5509786447187
000138.jpg,1205.9387235329,1031.9266503588494,1301.837514296567,1105.3495705263886,1295.792814057122,1065.8916287733348,1276.6906185157882,1238.5746552562407,1310.1564452450368,1178.555819204465,1206.6097916540675,1307.7193647575325,1235.9590048878924,1262.9754762776918,1386.9631679874674,1306.6566539259256,1380.4329532984714,1274.707444465993,1190.1200060447293,1351.2382690683319,1197.8179180930078,1320.7703871463996,1370.6162189167121,1365.1503906993162,1375.5139011048004,1336.2054789003362,1286.4528714340274,1053.1244860679005,1388.55421315333,1279.6910538234524
000139.jpg,1193.6427734611182,1036.1450306870847,1292.6281317801113,1105.6396224383757,1286.8808508435895,1067.4034560411826,1263.2898012326712,1241.1840391996361,1300.1583460818179,1183.759646307045,1193.3935567905696,1312.9672675890517,1224.4056479041328,1266.8604631638634,1382.8257798563927,1305.4496021937293,1373.0409961892783,1272.281577021438,1207.8283665957645,1356.7597143195694,1197.2007484303283,1318.8034952348478,1368.8061652478466,1364.087763257142,1373.8534398829668,1330.1719476588644,1274.2886862825142,1056.682219913087,1386.439662599138,1279.7843303854652
000140.jpg,1179.8258561079542,1042.1653838034274,1281.7319550916,1110.1391579851495,1271.5902489495377,1072.5442590986763,1253.5363422194043,1247.5919321434073,1287.407469357055,1187.9853164249098,1182.9872112983965,1317.1501928901484,1218.6964327633912,1266.8353482798764,1381.8904928211664,1304.5986710012482,1370.89135251065,1271.8959724525976,1206.1306569971787,1353.879533830928,1198.884657114266,1320.825706943377,1374.587004877683,1361.8310102884027,1371.2757464053088,1332.2911695900846,1263.616897266849,1059.9120222103752,1386.1955175152978,1278.9156587351638
